,PC,Address,Recency,Frequency
70405,0xb7fb2cea,0xbf887f64,11,101
70406,0xb7fb2cf1,0xb6711b24,21,712
70407,0xb7fb2cf4,0xbf887fb8,27,101
70408,0xb7fb2cfc,0xbf887f88,16,101
70409,0xb7fb2d0b,0xb6711c9d,21,712
70410,0xb7fb2d14,0xb7fc3ce0,106,101
70411,0xb7fb2d24,0xb6711c80,21,712
70412,0xb7fb2d2a,0xbf887f44,43,12
70413,0xb7fb2d31,0xb6711b48,21,712
70414,0xb7fb2d34,0xb6711c8c,21,712
70415,0xb7fb2d3a,0xb666cf24,21,712
70416,0xb7fb2d3f,0xbf887f4c,8,101
70417,0xb7fb2d42,0xb6711b44,21,712
70418,0xb7fb2d45,0xb666cf1c,21,712
70419,0xb7fb2d48,0xbf887f80,19,101
70420,0xb7fb2d51,0xbf887f40,49,2
70421,0xb7fb2d57,0xb6711c84,21,712
70422,0xb7fb2d60,0xb666a168,3,16324
70423,0xb7fb2d6d,0xbf887f2c,55,4
70424,0xb7fb2d73,0xb6711c88,21,712
70425,0xb7fb2d7b,0xbf887f30,40,101
70426,0xb7fb2d92,0xbf887f70,49,2
70427,0xb7fb2daa,0xbf887f74,33,178
70428,0xb7fb2db5,0xb666733c,51,522
70429,0xb7fb7c29,0xbf887f08,25,54
70430,0xb7fb7c2a,0xbf887f04,39,1
70431,0xb7fb7c38,0xb6711b14,19,712
70432,0xb7fb7c3b,0xbf887f00,125,7
70433,0xb7fb7c42,0xbf887efc,15,14
70434,0xb7fbe6b0,0xbf887ef8,17,12
70435,0xb7fbe6b3,0xbf887ef4,19,10
70436,0xb7fbe6b4,0xbf887ef0,15,8
70437,0xb7fbe6be,0xbf887eec,41,2
70438,0xb7fbe6c1,0x804897c,115,19
70439,0xb7fbe6cc,0xb6711af0,19,712
70440,0xb7fb7c4b,0xb6711b2c,19,712
70441,0xb7fb7c5b,0xb6711d5c,19,712
70442,0xb7fbe6cc,0xb6711d68,19,712
70443,0xb7fbe6c1,0x804897d,38,611
70444,0xb7fbe6cc,0xb6711d69,19,712
70445,0xb7fbe6c1,0x804897e,38,611
70446,0xb7fbe6cc,0xb6711d6a,19,712
70447,0xb7fbe6c1,0x804897f,38,611
70448,0xb7fbe6cc,0xb6711d6b,19,712
70449,0xb7fb7c54,0xb6711d60,19,712
70450,0xb7fb2cd8,0xbf887f48,43,379
70451,0xb7fb2ce1,0xb6667304,21,712
70452,0xb7fb2cea,0xbf887f64,10,379
70453,0xb7fb2cf1,0xb6667014,21,712
70454,0xb7fb2cf4,0xbf887fb8,26,336
70455,0xb7fb2cfc,0xbf887f88,15,54
70456,0xb7fb2d0b,0xb666718d,63,191
70457,0xb7fb2d14,0xb7fc3ce0,105,192
70458,0xb7fb2d24,0xb6667170,43,23
70459,0xb7fb2d2a,0xbf887f44,41,12
70460,0xb7fb2d31,0xb6667038,23,712
70461,0xb7fb2d34,0xb666717c,21,712
70462,0xb7fb2d3a,0xb6661de0,23,712
70463,0xb7fb2d3f,0xbf887f4c,7,34
70464,0xb7fb2d42,0xb6667034,23,712
70465,0xb7fb2d45,0xb6661dd8,23,712
70466,0xb7fb2d48,0xbf887f80,18,45
70467,0xb7fb2d51,0xbf887f40,46,2
70468,0xb7fb2d57,0xb6667174,21,712
70469,0xb7fb2d60,0xb65257b8,0,180505
70470,0xb7fb2d6d,0xbf887f2c,51,4
70471,0xb7fb2d73,0xb6667178,21,712
70472,0xb7fb2d7b,0xbf887f30,39,510
70473,0xb7fb2ed4,0xb6667180,21,712
70474,0xb7fb2eda,0xb6525b48,0,180505
70475,0xb7fb2ee8,0xbf887f50,8,3
70476,0xb7fb2eeb,0xb6667184,44,9
70477,0xb7fb2efc,0xbf887f58,4,3
70478,0xb7fb2f16,0xb6526cd8,0,180505
70479,0xb7fb2f23,0xbf887f34,65,332
70480,0xb7fb2f2c,0xbf887f38,33,382
70481,0xb7fb2f34,0xbf887f70,47,67
70482,0xb7fb2f3d,0xbf887f18,26,131
70483,0xb7fb2ac0,0xbf887f14,23,129
70484,0xb7fb2ac6,0xbf887f08,23,125
70485,0xb7fb2ac9,0xbf887f0c,23,125
70486,0xb7fb2ace,0xbf887f10,41,125
70487,0xb7fb2ad1,0xb6529a6c,1,157
70488,0xb7fb2ad6,0xbf887ee0,16,1
70489,0xb7fb2b02,0xb6529a76,0,180505
70490,0xb7fb2b0a,0xbf887f88,14,315
70491,0xb7fb2b11,0xb6529a74,1,121
70492,0xb7fb2b21,0xbf887f84,23,305
70493,0xb7fb2c04,0xbf887f7c,21,296
70494,0xb7fb2c07,0xb6529a68,0,180505
70495,0xb7fb2c09,0xbf887ee8,7,6
70496,0xb7fb2c0d,0xbf887ee4,7,6
70497,0xb7fbe6b0,0xbf887edc,7,40
70498,0xb7fbe6b3,0xbf887ed8,7,38
70499,0xb7fbe6b4,0xbf887ed4,7,36
70500,0xb7fbe6be,0xbf887ed0,73,2
70501,0xb7fbe6c1,0xb6532df8,0,180505
70502,0xb7fbe6cc,0x8048a27,0,180505
70503,0xb7fbe6c1,0xb6532df9,0,180505
70504,0xb7fbe6cc,0x8048a28,0,180505
70505,0xb7fbe6c1,0xb6532dfa,0,180505
70506,0xb7fbe6cc,0x8048a29,0,180505
70507,0xb7fbe6c1,0xb6532dfb,0,180505
70508,0xb7fbe6cc,0x8048a2a,0,180505
70509,0xb7fbe6c1,0xb6532dfc,0,180505
70510,0xb7fbe6cc,0x8048a2b,0,180505
70511,0xb7fbe6c1,0xb6532dfd,0,180505
70512,0xb7fbe6cc,0x8048a2c,0,180505
70513,0xb7fbe6c1,0xb6532dfe,0,180505
70514,0xb7fbe6cc,0x8048a2d,0,180505
70515,0xb7fbe6c1,0xb6532dff,0,180505
70516,0xb7fbe6cc,0x8048a2e,0,180505
70517,0xb7fb2b2a,0xbf887f74,32,260
70518,0xb7fb2b2d,0xbf887f78,28,73
70519,0xb7fb2b32,0xb66671a4,22,714
70520,0xb7fb2b38,0xbf887ef4,15,5
70521,0xb7fb2b45,0xbf887f70,46,313
70522,0xb7fb2b48,0xb6536f72,0,180505
70523,0xb7fb2b4c,0xbf887ef8,13,353
70524,0xb7fb2b58,0xb6667194,24,714
70525,0xb7fb2b61,0xb6667604,24,714
70526,0xb7fb2b64,0xb6667334,34,164
70527,0xb7fb2b69,0xb6667600,21,714
70528,0xb7fb2b6b,0xb6667330,17,714
70529,0xb7fb2b6d,0xbf887ee4,5,7
70530,0xb7fb2b70,0xbf887ee8,5,5
70531,0xb7fbe6c1,0xb6536cd4,21,714
70532,0xb7fbe6cc,0x8048b60,17,714
70533,0xb7fbe6c1,0xb6536cd5,21,714
70534,0xb7fbe6cc,0x8048b61,17,714
70535,0xb7fbe6c1,0xb6536cd6,21,714
70536,0xb7fbe6cc,0x8048b62,17,714
70537,0xb7fbe6c1,0xb6536cd7,21,714
70538,0xb7fbe6cc,0x8048b63,17,714
70539,0xb7fbe6c1,0xb6536cd8,21,714
70540,0xb7fbe6cc,0x8048b64,17,714
70541,0xb7fbe6c1,0xb6536cd9,21,714
70542,0xb7fbe6cc,0x8048b65,17,714
70543,0xb7fbe6c1,0xb6536cda,21,714
70544,0xb7fbe6cc,0x8048b66,17,714
70545,0xb7fbe6c1,0xb6536cdb,21,714
70546,0xb7fbe6cc,0x8048b67,17,714
